smiles,CYP1A2_IC50_PIC50,source,CYP1A2_Ki_PIC50,CYP2C9_IC50_PIC50,CYP2C9_Ki_PIC50,CYP2C19_IC50_PIC50,CYP2C19_Ki_PIC50,CYP2D6_IC50_PIC50,CYP2D6_Ki_PIC50,CYP3A4_IC50_PIC50,CYP3A4_Ki_PIC50,CYP2B6_IC50_PIC50,CYP2B6_Ki_PIC50
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cccc(F)c2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.92,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccccc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.92,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccccc2F)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,6.07,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cccnc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.92,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cnccn2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.8,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(C)=O)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.5,,,
CN[C@@H](C)C(=O)Nc1ccc(-c2c(-c3ccnc(C)c3)nc3cc(C)ccn23)c(C#Cc2ccccc2)n1,,chembl_CYP3A4_IC50,,,,,,,,4.34,,,
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCC(C)(C)CC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.0,,,
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCCCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.89,,,
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCCNCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.48,,,
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCCOCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.66,,,
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCOCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.0,,,
CN[C@@H]1CCN(C(=O)[C@@H](COCc2ccccc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)C1,,chembl_CYP3A4_IC50,,,,,,,,4.92,,,
CN[C@H]1CCN(C(=O)[C@@H](COCc2ccccc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)C1,,chembl_CYP3A4_IC50,,,,,,,,5.05,,,
CN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1,,chembl_CYP3A4_IC50,,,,,,,,4.24,,,
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,chembl_CYP3A4_IC50,,,,,,,,5.484999999999999,,,
CN[C@H]1CC[C@](CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1,,chembl_CYP3A4_IC50,,,,,,,,6.35,,,
CN[C@H]1C[C@@H](C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)N(C(=O)N(C)Cc2csc(C(C)C)n2)C1,,chembl_CYP3A4_IC50,,,,,,,,6.605,,,
CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,chembl_CYP3A4_IC50,,,,,,,,4.77,,,
CNc1cc(-c2csc(NC(=O)Cc3cccc(OC)c3)n2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,4.94,,,
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@H]3CC[C@@H]3OC)cnn12,,chembl_CYP3A4_IC50,,,,,,,,5.390000000000001,,,
CNc1ccc(-c2cccnc2)s1,,chembl_CYP3A4_IC50,,,,,,,,5.2,,,
CNc1ccc(C(=O)/C=C/c2ccc3cnccc3c2)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.6,,,
CNc1nc(NC2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)nc(N(C)CCN(C)C)n1,,chembl_CYP3A4_IC50,,,,,,,,4.66,,,
CNc1nc(NC2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)nc(N2CCN(C)CC2)n1,,chembl_CYP3A4_IC50,,,,,,,,4.66,,,
CNc1nc(Nc2ccc(-n3cnc(C)n3)c(OC)c2)nc2c1CC[C@H]2c1ccc(F)cc1,,chembl_CYP3A4_IC50,,,,,,,,6.7,,,
CNc1nc(Nc2ccc(C(=O)NCc3ccccc3C(F)(F)F)cc2)nc(N2CCN(C)CC2)n1,,chembl_CYP3A4_IC50,,,,,,,,4.72,,,
CNc1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,,chembl_CYP3A4_IC50,,,,,,,,7.39,,,
CNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,,chembl_CYP3A4_IC50,,,,,,,,4.41,,,
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CCC1)c(=O)n(C)c(=O)n2CC(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.0,,,
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,,chembl_CYP3A4_IC50,,,,,,,,4.66,,,
CNc1nccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2C,,chembl_CYP3A4_IC50,,,,,,,,4.27,,,
CNc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,,chembl_CYP3A4_IC50,,,,,,,,5.68,,,
CNc1nnc(-c2cn3ncnc(Nc4cnc5[nH]c(C)cc5c4)c3c2C(C)C)o1,,chembl_CYP3A4_IC50,,,,,,,,5.19,,,
CNc1noc2c(-c3ccc4c(N5CCOC[C@@H]5C)nncc4c3)c(Cl)ccc12,,chembl_CYP3A4_IC50,,,,,,,,5.22,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)cc2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.52,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)nc2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.4,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccn3)s2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.7,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3cccs3)nc2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.85,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)cn2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.1,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,,chembl_CYP3A4_IC50,,,,,,,,4.75,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,,chembl_CYP3A4_IC50,,,,,,,,6.0,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccn3)s2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.52,,,
CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnn(-c3ccccn3)c2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.85,,,
COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1,,chembl_CYP3A4_IC50,,,,,,,,5.1,,,
COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1cncn1,,chembl_CYP3A4_IC50,,,,,,,,6.48,,,
COC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n1cncn1,,chembl_CYP3A4_IC50,,,,,,,,6.7,,,
COC(=O)C(Cn1ccnc1)NC(=O)c1c(C)nn(-c2ccccc2)c1Cl,,chembl_CYP3A4_IC50,,,,,,,,5.93,,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,chembl_CYP3A4_IC50,,,,,,,,4.98,,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,,chembl_CYP3A4_IC50,,,,,,,,6.4,,,
COC(=O)C1=C(Cn2cccn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,,chembl_CYP3A4_IC50,,,,,,,,5.96,,,
COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,,chembl_CYP3A4_IC50,,,,,,,,6.7,,,
COC(=O)C1=C(Cn2cncn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,,chembl_CYP3A4_IC50,,,,,,,,6.1,,,
COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,,chembl_CYP3A4_IC50,,,,,,,,5.92,,,
COC(=O)C1CCN(C(=O)c2ccc3nc(N)sc3c2)CC1,,chembl_CYP3A4_IC50,,,,,,,,5.0,,,
COC(=O)CCCN[C@@H](Cn1c(=O)c(-c2cccc(OC)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,6.36,,,
COC(=O)CCCN[C@@H](Cn1c(=O)c(-c2cccc(OC)c2F)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,6.29,,,
COC(=O)CCCN[C@@H](Cn1c(=O)c(-c2ccccc2Cl)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,6.89,,,
COC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,,chembl_CYP3A4_IC50,,,,,,,,4.77,,,
COC(=O)COc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,,chembl_CYP3A4_IC50,,,,,,,,6.755,,,
COC(=O)Cc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,,chembl_CYP3A4_IC50,,,,,,,,8.4,,,
COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.92,,,
COC(=O)N1CCC(CN2C[C@@H]3[C@@H](CNC(=O)c4nc(C(C)C)n5ccccc45)[C@@H]3C2)CC1,,chembl_CYP3A4_IC50,,,,,,,,4.26,,,
COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCCc6ncn(C)c6Cl)cc[nH]c5=O)[nH]c4c3)CC2)CC1,,chembl_CYP3A4_IC50,,,,,,,,6.16,,,
COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCCn6cc(Cl)cn6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,,chembl_CYP3A4_IC50,,,,,,,,6.0,,,
COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,,chembl_CYP3A4_IC50,,,,,,,,6.957965977824863,,,
COC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,,chembl_CYP3A4_IC50,,,,,,,,6.16,,,
COC(=O)NC1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,,chembl_CYP3A4_IC50,,,,,,,,9.3,,,
COC(=O)NCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.325,,,
COC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cccc(C(=O)Cn2ccnc2C(C)(C)C)c1,,chembl_CYP3A4_IC50,,,,,,,,4.3,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Br)c(-c2ccc(N=[N+]=[N-])cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.82,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Cl)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4Cl)cc3)cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,4.86,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(F)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4F)cc3)cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.51,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.14,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.19,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(CO)cc3)cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.16,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(N=[N+]=[N-])cc2)[nH]1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.29,,,
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccc(-c2cncc(F)c2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.85,,,
COC(=O)Nc1cc(-c2cc(C(F)(F)F)c(OC[C@@](C)(N)CC(C)C)cn2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,5.28,,,
COC(=O)Nc1cc(-c2cc(C)c(OC[C@@](C)(N)CC(C)C)cn2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,4.89,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@H](N)CC(C)C)c(-c3ccno3)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,6.75,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@H](N)CC(C)C)c(F)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,5.68,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C#N)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,4.89,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C(F)(F)F)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,5.16,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C3CC3)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,4.79,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(Cl)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,6.13,,,
COC(=O)Nc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(OC(F)(F)F)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,5.11,,,
COC(=O)Nc1cc(-c2cnc(OC[C@@](C)(N)CC(C)C)c(C#N)c2)ccn1,,chembl_CYP3A4_IC50,,,,,,,,5.66,,,
COC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,,chembl_CYP3A4_IC50,,,,,,,,4.8,,,
COC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,,chembl_CYP3A4_IC50,,,,,,,,4.8,,,
COC(=O)[C@H](Cc1c[nH]cn1)NCc1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.82,,,
COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,,chembl_CYP3A4_IC50,,,,,,,,7.7,,,
COC(=O)c1ccc(COc2ccc3nc(N)sc3c2)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.0,,,
COC(=O)c1ccc(CS(=O)(=O)c2ccc3nc(N)sc3c2)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.0,,,
COC(=O)c1ccc(OC/C(=N/O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.8,,,
COC(=O)c1ccc(OC/C(=N\O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.9,,,
COC(=O)c1ccc(OCC(=O)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.53,,,
COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c(C(F)(F)F)c1,,chembl_CYP3A4_IC50,,,,,,,,5.01,,,
COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c(Cl)c1,,chembl_CYP3A4_IC50,,,,,,,,5.6,,,
COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c2ccccc12,,chembl_CYP3A4_IC50,,,,,,,,6.1,,,
COC(=O)c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,,chembl_CYP3A4_IC50,,,,,,,,5.6,,,
COC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,,chembl_CYP3A4_IC50,,,,,,,,5.85,,,
COC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,,chembl_CYP3A4_IC50,,,,,,,,6.74,,,
COC(=O)c1cccc(NC(=O)COc2ccc(C34CC5CC(CC(C(=O)N6CCN(Cc7ccc(C(F)(F)F)cc7)CC6)(C5)C3)C4)cc2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.69,,,
COC(=O)c1cccc(NC(=O)COc2ccc(C34CC5CC(CC(C(=O)N6CCN(Cc7ccc(OC)cc7)CC6)(C5)C3)C4)cc2)c1,,chembl_CYP3A4_IC50,,,,,,,,6.05,,,
COC(=O)c1cccc(NC(=O)COc2ccc(C34CC5CC(CC(C(=O)N6CCN(Cc7cccc(OC)c7)CC6)(C5)C3)C4)cc2)c1,,chembl_CYP3A4_IC50,,,,,,,,6.09,,,
COC(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]cnc34)cc2)c1,,chembl_CYP3A4_IC50,,,,,,,,7.09,,,
COC(=O)c1ccccc1NC(=O)COc1ccc(C23CC4CC(CC(C(=O)N5CCc6cc(OC)c(OC)cc6C5)(C4)C2)C3)cc1,,chembl_CYP3A4_IC50,,,,,,,,5.42,,,
COC(C)(C)CC1n2cncc2CN([C@@H](C)c2ccc(Cl)cc2)S1(=O)=O,,chembl_CYP3A4_IC50,,,,,,,,6.28,,,
COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1c(F)cccc1F)cc(=O)n2C)c1cncn1C,,chembl_CYP3A4_IC50,,,,,,,,6.56,,,
COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1ccc(Cl)cc1)cc(=O)n2C)c1cncn1C,,chembl_CYP3A4_IC50,,,,,,,,6.04,,,
COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1ccc(F)cc1)cc(=O)n2C)c1cncn1C,,chembl_CYP3A4_IC50,,,,,,,,5.79,,,
COC(c1ccc(Cl)cc1)(c1ccc2c(c1)c(-c1ccccc1)cc(=O)n2C)c1cncn1C,,chembl_CYP3A4_IC50,,,,,,,,5.63,,,
COC1=C(C(=O)c2ncc(C)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)C2C=CNC2N=C1,,chembl_CYP3A4_IC50,,,,,,,,5.52,,,
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.16,,,
COC1CCC(NC[C@@H](C(=O)N2CCN(c3ncnc4c3[C@H](C)CC(=O)N4)[C@H]3C[C@H]32)c2ccc(Cl)cc2)CC1,,chembl_CYP3A4_IC50,,,,,,,,5.74,,,
COC1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,,chembl_CYP3A4_IC50,,,,,,,,9.0,,,
COC1CCc2cc(-c3cccnc3)ccc2C1,,chembl_CYP3A4_IC50,,,,,,,,4.91,,,
COC1CN(c2cc(-c3ccc(F)cc3C)c(N(C)C(=O)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cn2)CCC1CC(=O)O,,chembl_CYP3A4_IC50,,,,,,,,5.26,,,
COC1CN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)C1,,chembl_CYP3A4_IC50,,,,,,,,4.96,,,
COCC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,,chembl_CYP3A4_IC50,,,,,,,,8.25,,,
COCC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,,chembl_CYP3A4_IC50,,,,,,,,6.1,,,
COCC(=O)N1CC[C@H](n2c(C)nc3cnc4cc(F)c(-c5ccc(Oc6ncccn6)cc5Cl)cc4c32)[C@@H](F)C1,,chembl_CYP3A4_IC50,,,,,,,,5.3,,,
COCC(=O)N[C@@H](Cc1ccc(-c2nccs2)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.52,,,
COCC(=O)N[C@@H](Cc1cccc(-c2ccccn2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,6.4,,,
COCC(=O)N[C@@H](Cc1cccc(-c2ccncc2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,6.8,,,
COCC(=O)N[C@@H](Cc1cccc(-c2cncs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.52,,,
COCC(=O)N[C@@H](Cc1cccc(-c2cscn2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.0,,,
COCC(=O)N[C@@H](Cc1cccc(-c2nc(C)cs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.0,,,
COCC(=O)N[C@@H](Cc1cccc(-c2nccn2C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.3,,,
COCC(=O)N[C@@H](Cc1cccc(-c2ncco2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.0,,,
COCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.0,,,
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.33,,,
COCCC(C(=O)Nc1ccc2[nH]ncc2c1)n1cc(OC)c(-c2cc(Cl)ccc2C#N)cc1=O,,chembl_CYP3A4_IC50,,,,,,,,6.05,,,
COCCC(C(=O)Nc1ccc2c(=O)[nH][nH]c2c1)n1cc(OC)c(-c2cc(Cl)ccc2C#N)cc1=O,,chembl_CYP3A4_IC50,,,,,,,,5.7,,,
COCCCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,,chembl_CYP3A4_IC50,,,,,,,,5.89,,,
COCCCC[C@@](O)(c1cccc(Cl)c1F)[C@@H]1CCCN(C(=O)NC[C@@H](N)CC2CCCCC2)C1,,chembl_CYP3A4_IC50,,,,,,,,5.54,,,
COCCCN1C(=O)CCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.46,,,
COCCCN1C(=O)COc2ccc(SC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.85,,,
COCCCN1CC2C(CNC(=O)c3nn(C(C)C)c4ccccc34)C2C1,,chembl_CYP3A4_IC50,,,,,,,,4.44,,,
COCCCN1CCC(CNC(=O)c2nc(C(C)C)n3ccccc23)CC1,,chembl_CYP3A4_IC50,,,,,,,,4.57,,,
COCCCN1CCC(NC(=O)c2nc(C(C)C)n3ccccc23)CC1,,chembl_CYP3A4_IC50,,,,,,,,4.79,,,
COCCCN1CCC(c2nnc(-c3nn(C(C)C)c4ccccc34)o2)CC1,,chembl_CYP3A4_IC50,,,,,,,,5.04,,,
COCCCN1CCCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,,chembl_CYP3A4_IC50,,,,,,,,7.92,,,
COCCCNc1nc2cc(C)c(C)cc2n1CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,chembl_CYP3A4_IC50,,,,,,,,4.01,,,
COCCCO[C@H]1CN(c2ccc(O[C@@H]3CCN(c4cc(OC)ncc4Cl)C[C@H]3C)cc2)[C@@H](CC(=O)O)[C@@H]1C,,chembl_CYP3A4_IC50,,,,,,,,4.4,,,
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CCc2ccccc2)C(C)C)ccc1OC,,chembl_CYP3A4_IC50,,,,,,,,5.51,,,
